eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",868_png_jpg.rf.8beee7f52ddb4eaa0a706a8e97b7c3ac.jpg,2
"(0.4514337480068207, 0.2334083616733551)","(0.5382573008537292, 0.21473076939582825)","(0.5022943615913391, 0.26579374074935913)","(0.5074566602706909, 0.3271428644657135)","(0.4848903715610504, 0.19289334118366241, 0.22460076212882996, 0.38578668236732483)",40_jpg.rf.f1b21f1c9a62999e8f3edd30a1ab66e0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.e0c3f5edbef979d2a4414f90caff9cbc.jpg,2
"(0.40697628259658813, 0.43363991379737854)","(-1, -1)","(-1, -1)","(0.43292656540870667, 0.41467124223709106)","(0.41483861207962036, 0.4266020357608795, 0.10168001800775528, 0.115766242146492)",7A649000-5F2C-4187-89DE-FA4198C01D4D_JPG_jpg.rf.06935f2efded7c0ef22d22b790a9c82d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.44c88d9d52ae40ebf79271ba8881ab71.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.11424515396356583, 0.37309569120407104, 0.2272641658782959, 0.40360671281814575)",901_png_jpg.rf.ab0483136ad08fd1ff9809f6a4d24a91.jpg,2
"(0.8254299163818359, 0.43212246894836426)","(0.846034049987793, 0.638279139995575)","(0.8046934008598328, 0.562731146812439)","(0.7601153254508972, 0.59242182970047)","(0.845507025718689, 0.4243665635585785, 0.30641117691993713, 0.6048139333724976)",baby45_jpg.rf.afdf6116d40330aa4dd22e15001cf6bc.jpg,2
"(0.2149084508419037, 0.5225949287414551)","(0.1779775470495224, 0.7023633122444153)","(0.23705072700977325, 0.6366645693778992)","(0.2938813269138336, 0.6580185890197754)","(0.18247780203819275, 0.6082111597061157, 0.36435431241989136, 0.49466055631637573)",36_jpg.rf.b4811f1bc1d2e9a081e538f320bf5661.jpg,1
"(0.8432149887084961, 0.32925426959991455)","(0.8522700071334839, 0.4446648061275482)","(0.8246151208877563, 0.3926314413547516)","(0.7825058698654175, 0.3969586491584778)","(0.8713480830192566, 0.3942340016365051, 0.2523069381713867, 0.2869649827480316)",baby44_jpg.rf.3339b32175a2308bbf16c6f303e10962.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_08_JPG_jpg.rf.878a3c1a6460d7312029e3b9a1eb6512.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby10_jpg.rf.e9008d333009a4933df326ff1d8fd3d4.jpg,2
"(0.4353494644165039, 0.5385689735412598)","(-1, -1)","(0.47913533449172974, 0.5673893094062805)","(0.4755544066429138, 0.6141599416732788)","(0.4326372742652893, 0.5795466303825378, 0.18219518661499023, 0.12465830147266388)",Sideways_68_jpg.rf.76169fe032c40cd44201b9e383e09669.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Sideways_104_jpg.rf.ab6f362d4e46ebd20062c46d6b66c828.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7881630063056946, 0.133334219455719, 0.3785812258720398, 0.24161846935749054)",3641_png_jpg.rf.823eafcd55fd483eccbb2c4ec332b1ee.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3785128593444824, 0.9344550371170044, 0.6358091235160828, 0.1310899704694748)",1190_png_jpg.rf.c718fc20b0f6baf381bbfabd3e62dad1.jpg,2
"(0.1315789669752121, 0.48694753646850586)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13084781169891357, 0.3306926190853119, 0.24964122474193573, 0.5621840357780457)",baby2_jpg.rf.d3a42fce504d5ba8820d5001511c8ca4.jpg,2
"(0.5281039476394653, 0.2608552873134613)","(0.46102315187454224, 0.2530723214149475)","(0.4952828288078308, 0.2813202738761902)","(0.4936341345310211, 0.3210509121417999)","(0.48422592878341675, 0.2439766377210617, 0.17256593704223633, 0.2367386817932129)",99_jpg.rf.af8326fd72b2373a5a3f81df93eb188d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14787200093269348, 0.5207304358482361, 0.29415184259414673, 0.4621148109436035)",1201_png_jpg.rf.2d409ca69dc9a4304ceecdfcc3492e29.jpg,2
"(0.09198528528213501, 0.9186133146286011)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16279840469360352, 0.698180079460144, 0.32559680938720703, 0.6036380529403687)",Miku_12_JPG_jpg.rf.1d5a7a25fa37dcc6dfe532280f67de7b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.11905869096517563, 0.798026442527771, 0.2372218370437622, 0.3772813677787781)",3862_png_jpg.rf.7de14c9cc8e6944cea1dd95f9b8bbb66.jpg,2
"(0.8642257452011108, 0.5216078758239746)","(0.855434238910675, 0.6151701807975769)","(0.8361718058586121, 0.5715023875236511)","(0.797286331653595, 0.5695459246635437)","(0.8731347322463989, 0.5621383786201477, 0.24593695998191833, 0.23375263810157776)",71_jpg.rf.21579b218caa5dd0362ed1addfe9b504.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",IMG_0451_jpeg_jpg.rf.b03ebfcba65bdeedd6480753db9aff87.jpg,2
"(0.8351200222969055, 0.6982070207595825)","(-1, -1)","(0.8133233189582825, 0.6654744148254395)","(0.7549353837966919, 0.660161018371582)","(0.8437044024467468, 0.8127645254135132, 0.3125912547111511, 0.3744710087776184)",baby29_jpg.rf.3a241de0510689027b2d6351652b75d4.jpg,2
"(0.8264548182487488, 0.6456238031387329)","(-1, -1)","(0.8252580761909485, 0.6890645027160645)","(-1, -1)","(0.8579775094985962, 0.4461302161216736, 0.2840449810028076, 0.5675398111343384)",94_JPG_jpg.rf.3a3b013bee9cb6b2b876977d25ead9d8.jpg,1
"(0.877013087272644, 0.06444452702999115)","(-1, -1)","(0.836855411529541, 0.032424863427877426)","(-1, -1)","(0.8809606432914734, 0.17146170139312744, 0.23759731650352478, 0.3414627015590668)",baby27_jpg.rf.91c732d704eff4c4851d910d3e02ea01.jpg,1
"(0.8771818280220032, 0.06652507185935974)","(-1, -1)","(0.8361532092094421, 0.03600836545228958)","(-1, -1)","(0.8815526962280273, 0.17185212671756744, 0.2365398406982422, 0.34159165620803833)",baby27_jpg.rf.444cc99d99141202eb655d14de12752d.jpg,1
"(0.8074418306350708, 0.5930954217910767)","(0.806056022644043, 0.7610952854156494)","(0.7718053460121155, 0.6706502437591553)","(0.7148867845535278, 0.6771059632301331)","(0.8154820203781128, 0.6968796849250793, 0.3389228880405426, 0.4546312391757965)",baby8_jpg.rf.5fa3f09006f89bccb36d5e5bad02725c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1251709759235382, 0.46230918169021606, 0.20976169407367706, 0.2844785749912262)",baby10_jpg.rf.96ffaec17ea4194ae62fdee5f758facf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6503283381462097, 0.2771128714084625, 0.19978828728199005, 0.14227323234081268)",2902B310-A4B9-466D-AAD8-CBFAD98B518E_JPG_jpg.rf.b6084ed4f02ca720ad62be4f0fc4afd5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15057770907878876, 0.166835218667984, 0.2993784546852112, 0.32636013627052307)",baby28_jpg.rf.fded3b041de9d9579ba4fdfb8dcb58cf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",FE8F6923-15A5-4769-9217-287A8C0D0784_JPG_jpg.rf.f0d4153cdb11e594f52eb73258a2e53d.jpg,2
"(0.8606443405151367, 0.6517112851142883)","(0.8794213533401489, 0.5787369012832642)","(0.842816948890686, 0.6223966479301453)","(0.807215690612793, 0.6030730605125427)","(0.8830512166023254, 0.5541874766349792, 0.23026028275489807, 0.29319268465042114)",Miku_12_JPG_jpg.rf.27f71658eef07509981783a266d7be3d.jpg,1
"(0.6579412221908569, 0.1550150364637375)","(0.5314245223999023, 0.12616267800331116)","(0.5791934132575989, 0.16121280193328857)","(0.5522031784057617, 0.20368735492229462)","(0.59494948387146, 0.1349625438451767, 0.34637004137039185, 0.2455391138792038)",70_jpg.rf.18a7ec5af71768769c7287c0d5aa37de.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.5a7ef4cb79df118312fadcd57bd1aae3.jpg,2
"(0.8698541522026062, 0.1751706898212433)","(0.9325122833251953, 0.2929317355155945)","(0.8914841413497925, 0.2719328999519348)","(0.8537346720695496, 0.32231083512306213)","(0.8540652990341187, 0.2158917486667633, 0.2766067385673523, 0.4086904525756836)",76_jpg.rf.1778715856dc9e2d6fc6744ae5c2d44e.jpg,1
"(0.20323368906974792, 0.11033694446086884)","(0.13030479848384857, 0.14471057057380676)","(0.1815844625234604, 0.13487181067466736)","(0.20215138792991638, 0.15223781764507294)","(0.16355755925178528, 0.11834077537059784, 0.25572142004966736, 0.18218731880187988)",4943_png_jpg.rf.b3758b442fb0fcb18e6d8f8409fdc22f.jpg,1
"(0.4545707702636719, 0.38982176780700684)","(0.3896610736846924, 0.30098778009414673)","(0.3886137008666992, 0.3719404637813568)","(0.3815650939941406, 0.43456587195396423)","(0.5383450388908386, 0.2910957336425781, 0.4027774930000305, 0.45732641220092773)",34_jpg.rf.a83d2716342f04d2afce2e236256485a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8799464106559753, 0.796160101890564, 0.23618927597999573, 0.38508567214012146)",3659_png_jpg.rf.d7efa6eb2a4b223f4ee230f22e03c7c7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.07606460154056549, 0.2872858941555023, 0.15202708542346954, 0.5722730755805969)",Miku_10_JPG_jpg.rf.6ffcc636c465e1ef75dc1feba2b1a4e9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_16_JPG_jpg.rf.0109203a61ba6aa31f407c157f14c355.jpg,1
"(0.48267269134521484, 0.6824247241020203)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3828238546848297, 0.7853378057479858, 0.45023393630981445, 0.42799320816993713)",baby41_jpg.rf.1d4ff1736ca92ce480a289975605adb2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.31811124086380005, 0.22443334758281708, 0.24962230026721954, 0.25668197870254517)",Prone_198_jpg.rf.eb0918903575eda91a9edf8da779ede2.jpg,2
"(0.8748189806938171, 0.5827672481536865)","(-1, -1)","(0.8361988067626953, 0.627267599105835)","(0.8020995855331421, 0.6189336776733398)","(0.8781629800796509, 0.5510199666023254, 0.2412632405757904, 0.3059341609477997)",Miku_12_JPG_jpg.rf.64b705e53d2a7099ddb8be557d9429cc.jpg,1
"(0.857082724571228, 0.6013520956039429)","(0.8431743383407593, 0.7325488924980164)","(0.8203334808349609, 0.657309353351593)","(0.7860125303268433, 0.6511632800102234)","(0.8613246083259583, 0.6605345010757446, 0.268232524394989, 0.32568731904029846)",50_jpg.rf.92ac7d4272b972646dee0c9a2a1aacdb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1190_png_jpg.rf.d8b8b86f002d084543c87a8f37bbdd83.jpg,2
"(0.15234017372131348, 0.5857772827148438)","(0.16274985671043396, 0.6799033284187317)","(0.18203623592853546, 0.6371222734451294)","(0.2268594205379486, 0.6314433813095093)","(0.14178243279457092, 0.5836037397384644, 0.26015132665634155, 0.27024784684181213)",42_jpg.rf.716abdac9f017f37d20308add2cc6020.jpg,1
"(0.01882803440093994, 0.17959709465503693)","(-1, -1)","(-1, -1)","(-1, -1)","(0.27567487955093384, 0.6354519724845886, 0.5475200414657593, 0.571982741355896)",Cubo_03_JPG_jpg.rf.c1f347cfddcac3203fd1136bd18437d3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5476211309432983, 0.2845737338066101, 0.1494705229997635, 0.12982216477394104)",Miku_06_JPG_jpg.rf.36764043461bf829f5fdcac0a705e4ce.jpg,1
"(0.8426817059516907, 0.6293336153030396)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8612271547317505, 0.5641000866889954, 0.2749830186367035, 0.3422486186027527)",93_JPG_jpg.rf.3afbb7e34e2867f7bc1f2095cd32f6e3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15171927213668823, 0.4584243893623352, 0.27970850467681885, 0.560272216796875)",baby1_jpg.rf.99c0eb6bba0f1b628bd4a9e92666da70.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_171_jpg.rf.ffa80008ac409f001f1cb7f25e3cefb3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.616522490978241, 0.9345415830612183, 0.6763635873794556, 0.1305524855852127)",4943_png_jpg.rf.e9ed60b416717abcd765c95901d949e8.jpg,1
"(0.42268070578575134, 0.7686506509780884)","(0.3323461711406708, 0.758746862411499)","(0.3764778971672058, 0.7343292236328125)","(0.38005247712135315, 0.683916449546814)","(0.38895079493522644, 0.7700991630554199, 0.2279050350189209, 0.29342707991600037)",99_jpg.rf.4042fb9b568a186b2043616f13b626a1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.43492045998573303, 0.8585858345031738, 0.5545659065246582, 0.2688102722167969)",94_JPG_jpg.rf.501b171f26dda05700f1c35e334ac350.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3743909001350403, 0.7593939900398254, 0.5869420766830444, 0.278237521648407)",Nanit_19_JPG_jpg.rf.53feaf556420e6bedca03a616df4a946.jpg,1
"(0.8252422213554382, 0.43044915795326233)","(0.8457736968994141, 0.6382778882980347)","(0.8053480386734009, 0.5614748001098633)","(0.7598007321357727, 0.592090904712677)","(0.8453777432441711, 0.4239369034767151, 0.30565300583839417, 0.6039387583732605)",baby45_jpg.rf.e5c6422c154cfd13636b6cb680e448b4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4434265196323395, 0.915269672870636, 0.8747186660766602, 0.16946068406105042)",baby14_jpg.rf.27cafd03e30c46f984b5125905f974f8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3920202851295471, 0.9362872242927551, 0.6598871946334839, 0.12742558121681213)",868_png_jpg.rf.05c58256d2967d356a8a4478cd04f0a4.jpg,2
"(0.5546442270278931, 0.17142599821090698)","(0.3978269100189209, 0.1770564615726471)","(0.4770563244819641, 0.19117577373981476)","(0.4826158583164215, 0.22692660987377167)","(0.4743126928806305, 0.16146065294742584, 0.371656596660614, 0.22997796535491943)",Nanit_21_JPG_jpg.rf.51c500c0bffa97937384868518fd95d1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2531_png_jpg.rf.d85011314bc255569e4e893240569148.jpg,1
"(0.8510839343070984, 0.6859361529350281)","(-1, -1)","(0.8440753817558289, 0.6379979252815247)","(-1, -1)","(0.8150748014450073, 0.736517608165741, 0.2888740599155426, 0.27141207456588745)",13_JPG_jpg.rf.c408db642071bb4c3d091dd4401a43f4.jpg,1
"(-1, -1)","(-1, -1)","(0.8523041009902954, 0.4425583779811859)","(-1, -1)","(0.8613923788070679, 0.6685732007026672, 0.27721530199050903, 0.5728664398193359)",baby2_jpg.rf.935d5c96e0ea7d8ac132b2ef750d5813.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.46121177077293396, 0.7200460433959961, 0.22741079330444336, 0.1986711472272873)",frame_3_8_png_jpg.rf.1ac70d173e35daaf95956b8def09f5c1.jpg,1
"(0.2698339819908142, 0.4022795557975769)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2729925215244293, 0.41321247816085815, 0.17255273461341858, 0.2519306540489197)",65_jpg.rf.ea05adc026bce5159eb5b12778813473.jpg,1
"(0.5479728579521179, 0.5871838331222534)","(0.5479625463485718, 0.6830965876579285)","(0.5189173817634583, 0.6332621574401855)","(0.4880596101284027, 0.6227513551712036)","(0.5776265263557434, 0.6136878728866577, 0.21261930465698242, 0.2516303062438965)",frame_1_12_png_jpg.rf.7b4d8e42574bda027b03aad73d84b1c3.jpg,2
"(0.5819031000137329, 0.6200395822525024)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8537352681159973, 0.20217065513134003, 0.29252952337265015, 0.402017205953598)",Miku_01_JPG_jpg.rf.80f3f46ffc44a4b37d2efd7c2dd0b51d.jpg,2
"(0.4195443093776703, 0.10343742370605469)","(0.5164733529090881, 0.09024955332279205)","(0.4744669795036316, 0.11032147705554962)","(0.48314017057418823, 0.15298160910606384)","(0.46653032302856445, 0.11597758531570435, 0.2529241442680359, 0.22786882519721985)",35_JPG_jpg.rf.3be2a2c380b9670d510a66c20ecd34eb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.591d4ff110fb8359c31323dbde958e71.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1201_png_jpg.rf.d80a6f776d15cea230f861048b68413a.jpg,2
"(0.41254982352256775, 0.08543118089437485)","(-1, -1)","(0.3443841338157654, 0.08393848687410355)","(0.32457345724105835, 0.1244926005601883)","(0.49953317642211914, 0.11272605508565903, 0.42233410477638245, 0.22545211017131805)",baby15_jpg.rf.e6628917a4aada8003555a84b55b7d91.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.f551752c964e9be5e8b05b1401b329b8.jpg,2
"(0.4507136344909668, 0.9027093648910522)","(-1, -1)","(0.5085140466690063, 0.9039877653121948)","(-1, -1)","(0.38139843940734863, 0.8527218699455261, 0.40814265608787537, 0.28155994415283203)",6_jpg.rf.24f9ba2c41fb6a30f9761b1531c84032.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.40035027265548706, 0.20386891067028046, 0.47880953550338745, 0.32994213700294495)",Nanit_37_JPG_jpg.rf.73d328d790f5ede7ecfa63f475867b0e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16002270579338074, 0.6898037195205688, 0.3200454115867615, 0.35170555114746094)",baby6_jpg.rf.ec1073c76fe7e2323ae65855dffbc62f.jpg,1
"(0.8426817059516907, 0.6293336153030396)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8612271547317505, 0.5641000866889954, 0.2749830186367035, 0.3422486186027527)",93_JPG_jpg.rf.1cd22021dd8cf9250cd93d2b39c94cf9.jpg,1
"(0.12465661764144897, 0.4664897918701172)","(-1, -1)","(0.15107080340385437, 0.5239364504814148)","(0.19334876537322998, 0.5281435251235962)","(0.13084706664085388, 0.3437115252017975, 0.26033711433410645, 0.4286494255065918)",87_jpg.rf.547488e654177651f6298f70f85196da.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7241934537887573, 0.8761240243911743, 0.5422301292419434, 0.24634099006652832)",60_jpg.rf.c0b71406c5274f70b7d9b74766410139.jpg,2
"(0.8491693735122681, 0.318033367395401)","(-1, -1)","(0.8442403674125671, 0.3640579581260681)","(0.8131977915763855, 0.38120466470718384)","(0.8133934140205383, 0.27390530705451965, 0.2918258309364319, 0.29245877265930176)",13_JPG_jpg.rf.3213e00bcc1d920f4597890aa65cd19c.jpg,1
"(0.8214210271835327, 0.2588924467563629)","(0.7381202578544617, 0.2038545310497284)","(0.74870765209198, 0.26032188534736633)","(0.7158594131469727, 0.2817736864089966)","(0.8052629232406616, 0.1636991798877716, 0.3821120858192444, 0.3210854232311249)",98_jpg.rf.848754422369b597b4c6c44f1cd4b331.jpg,1
"(0.10498055070638657, 0.6872628927230835)","(0.17023353278636932, 0.7681927680969238)","(0.15552255511283875, 0.7071558237075806)","(0.1878891885280609, 0.6697675585746765)","(0.1376783847808838, 0.7206068634986877, 0.27495941519737244, 0.33427780866622925)",baby20_jpg.rf.5ecdf43063084b20610a6a693bd962ce.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1634306013584137, 0.20554712414741516, 0.326803982257843, 0.39457422494888306)",baby16_jpg.rf.f385e52cf02508ea45756a3471d914e9.jpg,1
"(0.3729346692562103, 0.11924803256988525)","(-1, -1)","(0.4335571229457855, 0.14138630032539368)","(0.4359458088874817, 0.1849253922700882)","(0.31583020091056824, 0.14159995317459106, 0.32085615396499634, 0.2807738184928894)",Sideways_88_jpg.rf.4b3cdf4ba2b00d0fd84738f567e5e3b8.jpg,1
"(0.21561121940612793, 0.4691232144832611)","(0.23605914413928986, 0.5549193620681763)","(0.26510000228881836, 0.5037765502929688)","(0.3250121474266052, 0.4964897632598877)","(0.19914217293262482, 0.5202611684799194, 0.39781564474105835, 0.21930941939353943)",40_jpg.rf.d180cec7f0bf0a1daea19bc59438b0c9.jpg,1
"(0.7833959460258484, 0.8787399530410767)","(0.771682858467102, 0.5783928632736206)","(0.7472020983695984, 0.7670707702636719)","(0.6979318857192993, 0.7681460380554199)","(0.8140710592269897, 0.5989445447921753, 0.3646255433559418, 0.6974714994430542)",9_jpg.rf.920b7d6d7e86e990c7542fb4261d1c6f.jpg,2
"(0.4239310324192047, 0.865240752696991)","(0.29329952597618103, 0.8867412805557251)","(0.32943740487098694, 0.8453910946846008)","(0.4451581835746765, 0.5220913887023926)","(0.48629045486450195, 0.869587779045105, 0.49484843015670776, 0.2597169876098633)",baby5_jpg.rf.1d2b5389841f39b60ff592153d897504.jpg,1
"(0.8767132759094238, 0.06494388729333878)","(-1, -1)","(0.8365150690078735, 0.03381429985165596)","(-1, -1)","(0.8808196783065796, 0.17167600989341736, 0.23788681626319885, 0.3422482907772064)",baby27_jpg.rf.270b2c9345b07fa2bf2c7e2df3e52c0e.jpg,1
"(0.6755996942520142, 0.23271732032299042)","(0.6788790822029114, 0.4472951889038086)","(0.6468327045440674, 0.3258582055568695)","(0.5870915651321411, 0.3333742022514343)","(0.7629088163375854, 0.39675235748291016, 0.44197139143943787, 0.5214595794677734)",3_jpg.rf.277f0fdb1d910d2fb5cfa409fd086df1.jpg,1
"(0.4927768111228943, 0.5509594678878784)","(-1, -1)","(0.5314289331436157, 0.6399737000465393)","(-1, -1)","(0.5990181565284729, 0.37186720967292786, 0.2763706147670746, 0.6094022393226624)",Sideways_136_jpg.rf.4010e76ecf7d43ea8fcb468b4c6a1d23.jpg,1
"(0.7355483770370483, 0.6105095744132996)","(0.7464725375175476, 0.7303244471549988)","(0.7064065933227539, 0.6855581402778625)","(0.6510823965072632, 0.6764464974403381)","(0.7891009449958801, 0.606508195400238, 0.3908918499946594, 0.3430013656616211)",baby32_jpg.rf.85e64fb032d75c2ce005d7dd877f697f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8121356964111328, 0.6490123867988586, 0.3654470443725586, 0.5256744623184204)",baby35_jpg.rf.c282489e9da32b493581e62b37953bfa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5958916544914246, 0.24942556023597717, 0.18745708465576172, 0.14139002561569214)",CC60943B-D110-4E15-82CC-00C02527240D_JPG_jpg.rf.a25cfbf5dd68fd450ed1ba2ff1d77d9c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6571282148361206, 0.18874125182628632, 0.4741758406162262, 0.3666514456272125)",Nanit_37_JPG_jpg.rf.e184f5765ce2014f237a03266bf6224d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16507188975811005, 0.20618362724781036, 0.3285810947418213, 0.3993440568447113)",baby16_jpg.rf.d191949594f3eddbb6ac5203e7616246.jpg,1
"(0.3113160729408264, 0.3329518139362335)","(0.3473251461982727, 0.215444415807724)","(0.3684414029121399, 0.24739256501197815)","(0.4610903859138489, 0.27197346091270447)","(0.2696276307106018, 0.38362258672714233, 0.5391930341720581, 0.4587356448173523)",17_jpg.rf.17e2135a39bdd78ef5d2a20da372896e.jpg,1
"(0.3609754741191864, 0.20038893818855286)","(0.1976594626903534, 0.26999303698539734)","(0.29765015840530396, 0.2688383162021637)","(0.3553638160228729, 0.32142263650894165)","(0.29998812079429626, 0.19992481172084808, 0.4924546182155609, 0.36968475580215454)",88_jpg.rf.eb100c5a6ab2092ddad0bac9d6dd49fe.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8462188839912415, 0.8386603593826294, 0.30752062797546387, 0.27601107954978943)",Cubo_08_JPG_jpg.rf.37c32a53b76b50dd99a4b6a926c64873.jpg,1
"(0.8643966913223267, 0.5224200487136841)","(0.8552678823471069, 0.6151636838912964)","(0.8357413411140442, 0.5712648630142212)","(0.7971874475479126, 0.5694546103477478)","(0.8730974197387695, 0.5622683763504028, 0.24596896767616272, 0.23391132056713104)",71_jpg.rf.afe5b34e47f01ad11495a4f4eee188f9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.eaec525dfce68ed3a965d804ecc094a4.jpg,2
"(0.717904806137085, 0.11641671508550644)","(0.5924555063247681, 0.09298404306173325)","(0.6295052766799927, 0.11738606542348862)","(0.5971453785896301, 0.14522957801818848)","(0.700685977935791, 0.1150352731347084, 0.4348575472831726, 0.226474329829216)",65_jpg.rf.9ec0e5514dca9858451fad78e53ec4a0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8589770197868347, 0.39712029695510864, 0.2820459008216858, 0.6039648056030273)",Miku_13_JPG_jpg.rf.0f996d61455f8d3ebb983c389e2ff6a9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",9FCE5103-5138-46FE-A10D-0D06394C3954_JPG_jpg.rf.29b85709214831e84fab9e30ef701623.jpg,2
"(0.2312844693660736, 0.2159929722547531)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18771806359291077, 0.3902292847633362, 0.37543612718582153, 0.5591656565666199)",baby11_jpg.rf.17eef5cd776c9f192e6afaf07039e3c7.jpg,1
"(0.35336834192276, 0.822727382183075)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5654624104499817, 0.8610895276069641, 0.5911531448364258, 0.26938357949256897)",15_jpg.rf.43897c9493b7e41fc5d83c9e5544a3e8.jpg,1
"(0.5127514004707336, 0.2402329444885254)","(0.40937453508377075, 0.27246326208114624)","(0.45546045899391174, 0.270712286233902)","(0.47497138381004333, 0.30712753534317017)","(0.5308347940444946, 0.24659514427185059, 0.3227013647556305, 0.18492284417152405)",frame_27_2_png_jpg.rf.9ef597e5c4e3b428ce24c4d4e73321af.jpg,1
"(0.4601147174835205, 0.23533621430397034)","(-1, -1)","(0.427379310131073, 0.2502416968345642)","(0.4333725869655609, 0.2834998667240143)","(0.4942576289176941, 0.22447481751441956, 0.1851331740617752, 0.18121337890625)",37_jpg.rf.33bc2862414f8277e6b0c15f8d70b6e8.jpg,1
"(0.6656609773635864, 0.559914767742157)","(-1, -1)","(0.6339889764785767, 0.5263583064079285)","(-1, -1)","(-1, -1)",Sideways_17_jpg.rf.66d5175cb1d52ed244c48802619a51bb.jpg,1
