filename,x1,y1,x2,y2,class
crawler_baby_eyes_000218_jpg.rf.231ca8753153207f9e5bea63d26a0212.jpg,230,0,638,479,3
crawler_baby_eyes_000218_jpg.rf.231ca8753153207f9e5bea63d26a0212.jpg,0,0,637,637,1
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,80,22,540,552,3
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,338,280,418,321,2
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,158,274,235,312,2
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,235,313,331,384,5
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,219,414,344,470,4
crawler_baby_ng_tube_000064_jpg.rf.1e7dbca2b99c418c604ea565c3d4f7a9.jpg,0,0,637,637,1
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,278,172,308,187,2
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,308,189,340,209,5
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,338,187,361,201,2
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,220,110,374,262,3
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,113,108,376,457,1
crawler_baby_breathing_tube_000052_jpg.rf.267d59b1f4c5e74afc0a80031a519c11.jpg,287,217,336,237,4
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,220,187,287,226,2
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,370,181,426,216,2
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,285,317,385,367,4
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,78,0,516,441,3
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,13,0,639,633,1
crawler_baby_ng_tube_000036_jpg.rf.26bc62006fe1e0270e44082cf061f770.jpg,297,218,374,291,5
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,139,96,390,241,3
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,0,93,494,566,1
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,163,147,216,166,2
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,254,139,316,156,2
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,207,146,249,168,5
crawler_baby_intubated_000051_jpg.rf.272b1ea4a26db3e577df425a10139776.jpg,199,187,252,205,4
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,70,10,535,569,3
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,108,285,204,328,2
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,311,294,440,326,2
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,0,0,619,635,1
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,190,355,322,423,5
crawler_baby_eyes_000234_jpg.rf.2b634bc05d1602eb22c98b8b0a715adb.jpg,175,452,355,504,4
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,301,161,364,194,2
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,438,171,501,201,2
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,351,268,420,309,4
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,227,2,562,334,3
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,198,0,637,624,1
crawler_baby_ng_tube_000004_jpg.rf.251bdffc55cf873c52e9ff8155694820.jpg,357,207,439,253,5
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,278,220,310,256,2
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,350,244,403,295,2
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,277,348,340,413,4
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,247,20,587,552,3
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,1,19,589,638,1
crawler_baby_eyes_000056_jpg.rf.2b20e1c8c438bb83cfb39476128525b0.jpg,272,266,339,331,5
crawler_baby_eyes_000117_jpg.rf.2e2ecf70b3f6d4b50a40d038d18193a5.jpg,402,249,506,395,2
crawler_baby_eyes_000117_jpg.rf.2e2ecf70b3f6d4b50a40d038d18193a5.jpg,246,77,320,168,2
crawler_baby_eyes_000117_jpg.rf.2e2ecf70b3f6d4b50a40d038d18193a5.jpg,222,365,327,525,4
crawler_baby_eyes_000117_jpg.rf.2e2ecf70b3f6d4b50a40d038d18193a5.jpg,2,2,640,638,1
crawler_baby_eyes_000117_jpg.rf.2e2ecf70b3f6d4b50a40d038d18193a5.jpg,266,206,371,368,5
crawler_baby_eyes_000494_jpg.rf.2ba6a7b03a743bebd4edb237e7ff7f9d.jpg,97,252,251,526,2
crawler_baby_eyes_000494_jpg.rf.2ba6a7b03a743bebd4edb237e7ff7f9d.jpg,446,191,597,489,2
crawler_baby_eyes_000494_jpg.rf.2ba6a7b03a743bebd4edb237e7ff7f9d.jpg,0,0,639,637,1
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,27,0,635,640,3
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,143,307,255,351,2
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,384,288,499,337,2
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,274,527,392,566,4
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,10,0,639,639,1
crawler_baby_eyes_000008_jpg.rf.2cc29408b8975712bbdc773263307a27.jpg,268,349,388,471,5
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,148,103,362,623,3
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,220,451,251,477,2
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,297,429,325,455,2
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,252,449,299,520,5
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,256,545,303,585,4
000012_png.rf.2df6d988e1c08f316deafbc66bb57658.jpg,87,102,506,622,1
crawler_baby_eyes_000129_jpg.rf.2d5daeb666f16dbc1bb4b48206d02f67.jpg,386,231,467,287,2
crawler_baby_eyes_000129_jpg.rf.2d5daeb666f16dbc1bb4b48206d02f67.jpg,245,221,316,277,2
crawler_baby_eyes_000129_jpg.rf.2d5daeb666f16dbc1bb4b48206d02f67.jpg,304,265,387,413,5
crawler_baby_eyes_000129_jpg.rf.2d5daeb666f16dbc1bb4b48206d02f67.jpg,292,464,400,518,4
crawler_baby_eyes_000129_jpg.rf.2d5daeb666f16dbc1bb4b48206d02f67.jpg,176,0,581,612,3
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,419,288,482,337,2
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,278,307,344,351,2
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,355,510,423,566,7
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,226,0,554,635,3
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,209,3,566,637,1
crawler_baby_eyes_000008_jpg.rf.2ea54c8e29d85f457527fab987b1a349.jpg,347,396,424,471,5
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,128,8,639,639,3
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,306,184,418,261,2
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,536,350,620,444,2
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,374,305,506,469,5
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,319,445,481,593,4
crawler_baby_eye_hospital_000011_jpg.rf.2c21dbb4960aed82e82f0bd485a1e068.jpg,2,1,637,638,1
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,139,203,254,273,2
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,395,234,514,299,2
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,237,489,378,577,4
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,88,0,562,604,3
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,1,6,635,637,1
crawler_baby_eyes_000118_jpg.rf.26f5438e8754b587ac44cf2d3cbc65e2.jpg,227,312,390,439,5
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,3,0,639,549,3
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,228,149,353,221,2
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,477,166,553,227,2
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,372,189,502,337,5
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,330,387,490,441,4
crawler_baby_eyes_000388_jpg.rf.293bf365a122d02d1803032c5b4bc1bc.jpg,0,0,639,639,1
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,79,179,639,635,1
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,77,179,333,508,3
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,197,305,236,353,2
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,239,281,285,339,5
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,243,243,281,278,2
crawler_baby_breathing_tube_000006_jpg.rf.2de3b5ac5cdd46b99289abda8bec24c1.jpg,280,321,314,383,4
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,197,0,622,640,1
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,309,90,373,162,2
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,439,75,498,147,2
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,376,124,442,265,5
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,372,312,453,433,4
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,234,0,559,498,3
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,0,1,292,572,3
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,111,119,179,309,2
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,205,0,240,78,2
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,237,286,286,387,4
crawler_baby_eyes_000183_jpg.rf.28c1f9ffb7f70130b4d38ba18e3e601f.jpg,204,101,269,298,5
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,359,208,638,636,1
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,360,220,502,498,3
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,414,380,428,451,4
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,389,371,412,426,5
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,387,418,399,454,2
crawler_baby_hospital_000067_jpg.rf.24471f46fd9405f8b28d6c2d2addaee3.jpg,392,306,412,361,2
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,2,91,546,596,1
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,463,219,501,249,2
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,378,170,429,203,2
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,280,95,546,314,3
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,404,210,456,251,5
crawler_baby_intubated_000010_jpg.rf.2a30893520f91fa64ce03834461d59df.jpg,358,239,409,282,4
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,76,284,119,322,2
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,165,280,211,320,2
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,107,406,172,440,4
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,43,58,282,502,3
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,11,56,401,638,1
crawler_baby_eyes_000328_jpg.rf.2f0b15da69ba53efed551e9232d0b042.jpg,114,344,161,383,5
crawler_baby_hospital_000025_jpg.rf.2c7ac5ce7da6eb00dfa5b42ee5964ee1.jpg,99,305,261,345,2
crawler_baby_hospital_000025_jpg.rf.2c7ac5ce7da6eb00dfa5b42ee5964ee1.jpg,404,301,537,338,2
crawler_baby_hospital_000025_jpg.rf.2c7ac5ce7da6eb00dfa5b42ee5964ee1.jpg,239,418,429,446,4
crawler_baby_hospital_000025_jpg.rf.2c7ac5ce7da6eb00dfa5b42ee5964ee1.jpg,25,36,632,545,3
crawler_baby_hospital_000025_jpg.rf.2c7ac5ce7da6eb00dfa5b42ee5964ee1.jpg,270,334,422,388,5
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,165,0,640,640,3
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,249,198,355,278,2
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,448,188,558,270,2
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,328,481,489,552,4
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,114,0,637,636,1
crawler_baby_eyes_000500_jpg.rf.29a0095c351eef458fdefdf5a4d83335.jpg,341,291,462,442,5
crawler_baby_eyes_000383_jpg.rf.278c72d817cc066fc3b89f54e0eb2959.jpg,115,7,637,636,3
crawler_baby_eyes_000383_jpg.rf.278c72d817cc066fc3b89f54e0eb2959.jpg,307,255,493,363,2
crawler_baby_eyes_000383_jpg.rf.278c72d817cc066fc3b89f54e0eb2959.jpg,100,6,638,639,1
crawler_baby_eyes_000383_jpg.rf.278c72d817cc066fc3b89f54e0eb2959.jpg,485,429,640,543,5
crawler_baby_eyes_000023_jpg.rf.30893afc6c2968f2655cf68a5aee70e7.jpg,0,0,500,637,3
crawler_baby_eyes_000023_jpg.rf.30893afc6c2968f2655cf68a5aee70e7.jpg,75,85,266,216,2
crawler_baby_eyes_000023_jpg.rf.30893afc6c2968f2655cf68a5aee70e7.jpg,0,0,638,638,1
crawler_baby_eyes_000023_jpg.rf.30893afc6c2968f2655cf68a5aee70e7.jpg,0,220,53,401,5
crawler_baby_eyes_000023_jpg.rf.30893afc6c2968f2655cf68a5aee70e7.jpg,0,514,67,615,4
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,6,3,634,625,1
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,101,266,267,324,2
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,413,248,555,308,2
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,270,259,430,393,5
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,245,454,438,505,4
crawler_baby_hospital_000025_jpg.rf.304ff5e73d30bb9a5cef0f78475d4e38.jpg,16,0,631,564,3
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,237,132,301,161,2
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,161,24,478,329,3
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,17,23,615,636,1
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,180,168,230,206,5
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,160,170,209,195,2
crawler_baby_breathing_tube_000039_jpg.rf.2eeb7c4d208b758e8f8ffcd79550f661.jpg,193,222,258,277,4
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,142,6,640,640,1
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,344,277,423,331,2
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,193,338,255,384,2
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,257,352,353,441,5
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,291,457,397,519,4
crawler_baby_eye_hospital_000075_jpg.rf.2e4693aef66378e000194a531ff659ef.jpg,140,0,590,557,3
crawler_baby_intubated_000070_jpg.rf.3097990e2fb448e17bc01a53a671f386.jpg,253,0,639,575,1
crawler_baby_intubated_000070_jpg.rf.3097990e2fb448e17bc01a53a671f386.jpg,343,0,625,188,3
crawler_baby_intubated_000070_jpg.rf.3097990e2fb448e17bc01a53a671f386.jpg,416,78,491,109,5
crawler_baby_intubated_000070_jpg.rf.3097990e2fb448e17bc01a53a671f386.jpg,495,76,546,87,2
crawler_baby_intubated_000070_jpg.rf.3097990e2fb448e17bc01a53a671f386.jpg,377,78,418,87,2
crawler_baby_eyes_000268_jpg.rf.30fb2e630357e78484226be0d0148e6e.jpg,296,252,438,323,2
crawler_baby_eyes_000268_jpg.rf.30fb2e630357e78484226be0d0148e6e.jpg,1,0,639,635,1
crawler_baby_eyes_000268_jpg.rf.30fb2e630357e78484226be0d0148e6e.jpg,86,385,264,492,5
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,5,50,640,639,1
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,173,172,297,225,2
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,397,144,494,170,2
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,102,73,557,399,3
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,317,165,436,232,5
crawler_baby_breathing_tube_000002_jpg.rf.2f7394da8e974021851c7dc5f4a02d5e.jpg,343,283,471,332,4
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,63,60,605,633,3
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,365,350,471,396,2
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,139,384,239,423,2
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,259,528,367,595,4
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,1,53,640,639,1
crawler_baby_eyes_000513_jpg.rf.3129a9292c5e1bcd3b3712149fa4b152.jpg,244,421,368,497,5
crawler_baby_breathing_tube_000028_jpg.rf.30ce96366c7d27638da6018e8f8f1961.jpg,192,125,639,640,1
crawler_baby_breathing_tube_000028_jpg.rf.30ce96366c7d27638da6018e8f8f1961.jpg,384,198,434,213,2
crawler_baby_breathing_tube_000028_jpg.rf.30ce96366c7d27638da6018e8f8f1961.jpg,333,122,638,304,3
crawler_baby_breathing_tube_000028_jpg.rf.30ce96366c7d27638da6018e8f8f1961.jpg,338,216,372,240,5
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,240,218,318,243,2
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,407,207,469,231,2
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,336,315,441,350,4
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,117,0,509,406,3
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,1,1,638,639,1
crawler_baby_ng_tube_000038_jpg.rf.31f4ab6982402c05404b7e2a69ac1fea.jpg,326,219,429,295,5
crawler_baby_eyes_000402_jpg.rf.3190df5560bc9f38d476a9cde569321c.jpg,377,284,481,353,2
crawler_baby_eyes_000402_jpg.rf.3190df5560bc9f38d476a9cde569321c.jpg,146,286,255,354,2
crawler_baby_eyes_000402_jpg.rf.3190df5560bc9f38d476a9cde569321c.jpg,72,4,637,597,3
crawler_baby_eyes_000402_jpg.rf.3190df5560bc9f38d476a9cde569321c.jpg,8,6,639,639,1
crawler_baby_eyes_000402_jpg.rf.3190df5560bc9f38d476a9cde569321c.jpg,248,380,380,452,5
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,155,0,640,640,1
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,421,94,510,196,2
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,155,0,592,624,3
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,306,268,420,382,5
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,315,483,393,558,7
crawler_baby_breathing_tube_000017_jpg.rf.2e7ebfb11364892e1bf6f7f679eae55f.jpg,208,112,312,257,2
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,186,0,639,640,1
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,186,1,590,599,3
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,246,183,324,238,2
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,424,183,505,238,2
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,317,230,421,381,5
crawler_baby_eyes_000515_jpg.rf.2fef94554c64c179e2156693052d401c.jpg,306,429,427,501,4
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,306,61,438,195,3
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,172,59,515,620,1
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,389,140,418,170,4
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,402,117,418,140,5
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,370,103,396,119,2
crawler_baby_hospital_000045_jpg.rf.318e044f4129c6020c6f82ea9460444b.jpg,420,130,433,152,2
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,79,12,378,640,1
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,287,240,350,303,2
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,152,200,213,259,2
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,206,252,281,348,5
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,183,344,275,418,4
000548_png.rf.314473b75d97ca31b0e050d5801ad055.jpg,115,0,371,463,3
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,91,0,640,640,3
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,115,112,226,206,2
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,347,154,507,273,2
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,176,457,348,639,4
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,3,0,636,637,1
crawler_baby_eyes_000347_jpg.rf.34ba0ee7072fe306650feb36dd6c7b80.jpg,198,165,322,411,5
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,202,0,633,621,3
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,388,281,470,336,2
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,543,293,610,348,2
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,434,489,546,573,4
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,26,0,638,637,1
crawler_baby_eyes_000034_jpg.rf.34eec2ac7fa3e4b98410637217ec362c.jpg,459,346,559,462,5
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,384,281,456,337,2
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,520,292,579,348,2
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,426,489,524,573,4
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,231,0,626,617,3
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,71,0,640,637,1
crawler_baby_eyes_000034_jpg.rf.3463a26f1c55bd33219efed674b67b0c.jpg,445,376,537,462,5
crawler_baby_eyes_000097_jpg.rf.369a9a546a454e5dc324310a3f07a599.jpg,241,254,292,279,2
